"","Domain","Phylum","Class","Order","Family","Genus","Species"
"177247e0a88c858f27863eee1ab1f3de","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"663deca0ad1c985392c67b8df921b766","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"2b75f9b71ef9b323d1da5b03cf8da508","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"5f0d577a554c8a95e6446ff49b73cc63","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"e7c0817dc193f97bdb8cb8b804391960","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"b37bbb23b98071519697fa2313b62a04","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"37cd3b9a3b890b4726a73447ff26fde3","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"0a4756a7f7dbacf95e54976d683692e3","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"8e1e414223dddd254265413bd9a8781d","d__Bacteria"," p__Bacillota",NA,NA,NA,NA,NA
"3ad7a3fb1dcca591198aa7e1167259ae","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"ac78287bd0c247e32d00fe26341704bd","d__Bacteria",NA,NA,NA,NA,NA,NA
"d3102356b1161a88170be8498c7e7e92","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"f7ef42e6e62c4b3f8953dded9b7d980b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"c71acb0c6dfbf5515acfa8b30b8d143f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"4a0dfe07b9e026cd3b44521d4ec42864","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"d36c0b0e0701bd1628aed0bd8a38345d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"44ad56e1ae4da6a112abb7aad6671491","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"c28f8caddd24a149203bbae8252080cb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"8f2b055cc4cfbcfd9cbfa13751e65841","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"1be86cb3617bf224c25f901600001f99","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"deebe9f9d2fc626516825a7468714535","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"c0c90fd06bec2903f8105d08985d589d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Roseburia",NA
"1ca02c725dcaa54d8adfa835e6f6c113","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"60d8a0ce3261a692b64ae9e09c281d45","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"e307a37418eea5114e55fc0422761f16","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"d54d406afc3dd93082ad817f937ff897","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"3cbd78b24eca56aaee1fec18089a9e08","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"8c1b6d68a806587ba1269dc656bd84ed","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"dee6fa1191aba0655ca2a99582e685e0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"caa9c83b2753e739a9ade8911c781bc7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"43111f0066d2bc114c68588fba4b95de","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Sellimonas",NA
"a93b8106b69b8ece92511b51c7fb36b0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"c55c64a3010a01fd435a7a85a79bb166","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"57d546e5b0587411a7d1d1925a63d7e8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"b512076e730e486c79904c4ffb26c29c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"bcaaea930bf1d833644ce94dd6ac1e9c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"33c663234af893f72dad27fedf2ad4c7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"ba5b445014090b139a45ffffe96645b0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"a029bf826f8e20208966af961d9b6be0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"c633de74634c7b662dd1b172261d73fb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"68280563d6799e2cc6210bef1e7e73a2","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"4514c4ab64c0f928f2f5782ba6439066","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"f8a2c6a8388a1a5d4b443caf119a1ea0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"76b3ba803ccf02a079f12425c369a036","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"adeaf1659bbe8b455fb2a96c275ed2ec","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"5f917145f7b3c795a8348167af1b3077","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"278cb4bc821a527cc8fdcd38f79b723e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"4d901b69364425471f66c53648f3eeca","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"6ad37a00ef5c88995342e88badfcab2f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"a301534a6a9532e18e72ee069bd763fa","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"fd330bd3002ccfee0cb56622ca421ea6","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"5c9b51f6817a5b89b4c2dc9599207d31","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"37bcb14fa58242d26a64d6e6f3c67665","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Sellimonas",NA
"d87bb6a03b91e155827f50d112994841","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Sellimonas",NA
"2f3dd910209c0aa63e411f103d05c4d0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Sellimonas",NA
"7f1dd7266805293fddb53402b860fa9f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Sellimonas",NA
"007ffeb2c41708a9cc333ac2960e7e76","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Sellimonas",NA
"6fc5c45a29efa1230bb25f1eb39b9a23","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"49045a6b4b08bb18e569d0aeef6cc62e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"4590bc4939127741c987fd672b298feb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"5cdc430db37db38579f3f60ac18d5e28","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"d511cae439ffa9498d2c855729f5d441","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"f7f043b7bfec4db8c7f5715927c97794","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Dorea",NA
"c959d6d71aa78d0991df27943f955c44","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"64b519bb7a22c11a56c4b61f3b3344e4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"3a8cde26979f03989e6a8daa6b6afe3f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"dd9b661b68e67a1746da205c8b37e82b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"b27c9b458df535a181bdf35809b08d94","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"fdbc9ccc4cf942167fd888ff5ef12669","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"42c4a1d3b9ad47a88200ee1e9023898a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"51c0815ce5f29f4906d91dac8d2e75f8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"c39d921ced5076cb837cfb4e4abf35b1","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"2fde35a9c8e27a50ce8cb578dd9a813a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_UCG-004",NA
"ea68a7e3ca761f253965184c44fb055d","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"2ef3615ef3519c9fa9204adbd158fa74","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"3ffb6895b40a926034f5a5358fde2fba","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Dorea",NA
"6ab5e1d1c9fff1dee98eac4695c062c8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"777eb7d4defa12cbc096f3f88c8a82b0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"3d4f781b6942abf3d5b2b83fc5566813","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"f02a6baceb0452c4688153fd69170441","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"2c13e101e279ecc6b0612aeef58c8e17","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"0d96b11f414428772327c7a6ef508645","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"51622b65c7db5d43eb1d5a69d864f4fd","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"45c8d14eb00ef2e9f7e2c5dd9f9e58bc","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"8603ed26235b38816c263066603d9cc6","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"dfe185b7b5a26bae0ce81573f9f2b9b3","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"cf7853a14ce4d9c36097f4d39f4101f0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"885d2b30a06b0a0b1820fd46abad7569","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"836eb6a7730e5d303634aa4228dcfdf8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"8d91e0f6bfb4f8d107be8a733917f914","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"abde25bcf9de9aa92829fef0baca2909","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"7a613cc644dcc5ae959e44c4c8f6acf0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_FCS020_group",NA
"8c020ba836ee4b6a50ac4745c8d570d0","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Oscillospirales"," f__Ruminococcaceae",NA,NA
"3f356a0e954674560b17f0e1409ad41c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"45baa621fb129bf9862a6e35c195d44f","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Faecalimonas",NA
"6d563eb445199e2dc9bce04b711053c8","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"7a8c2d2a7838eb5495a2e87a0c8f1b15","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_UCG-006",NA
"9d8c8d243983ab5661260069837d833a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"04e776b2dcbfa3b930453bf71dbfae6c","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"8b848d1f7a466856ed4cd5f4c2792d35","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"053c5ea2adc44c659e4aacf4d4c0f497","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"1009c18f43358cf2d14e029f89348dbe","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"114a49a94b1caba2d816e072fdcffa57","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Oscillospirales"," f__Ruminococcaceae",NA,NA
"30a21150db0cea53aa17eb1f33a7f498","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Shuttleworthia",NA
"dbcbe7cb53a2584daceb7d0931cac440","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"c0e371cbabe6a04235dc2ae75d6c838a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"dc42683db9c5a4e940c81743477a4553","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"a055101c53539475f3a8b2ef810c1683","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"42f2c85e07acb225914a6f74539a7493","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"b975279f8c6c41a4d0e0dcf858cb2495","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"fe3290e7d52d2c57c5fdd7bacf3ebcc7","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"d8ab918105ac69556b0bb611544cd808","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"20ec2008e0cde12ae9db741e1fdbf894","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"fba3e059de1596a52d5309f0ca844b2e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"0ae1e6e1b3101a5652558fac97e2e8b2","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"e81f9dbc4f64c56e6022946d730d74fe","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"8b8d470c17b0f45af8f28f11d466b511","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"9c279e024f29309593f8a38e690ea828","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"c0c21806c6ecb079916f8554c23176f4","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"7709117d6b507fae463c6af2a663af28","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"5222cd6e20affe27086a5e7c3c55152e","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"bb40202da00165efc695847bd34927fb","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"409132095b8d853d1adc7f36414f2b36","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospira",NA
"af787e78269b75a17cff0f9b9309ff36","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"c995f13abf25da8a15fa16a2eff137e1","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Roseburia",NA
"817b58e6b1458105d6d3dacfcfb15549","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Roseburia",NA
"0bc7c7299c5e52d00d92ce0fbdb28b1a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"ae92454caf251ec99869dd9c9cd39d04","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Mediterraneibacter",NA
"e135469186f16db7f91ee8d53e40b7bd","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"f3b44fda7cc4c63e723e21415a8c5d8a","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae",NA,NA
"9beceab691c71f520e7c2fb0603ce563","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"b04cfd9e2ba4708e4517c7bc9bbee496","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_ND3007_group",NA
"705505fb28867480770d962a9668cd73","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Agathobacter",NA
"ea8c1b6731314daee20db04a85f32ae2","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Lachnospiraceae_UCG-010",NA
"8a8d6de89853b245e4bc453245789527","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"3db9975cb35cb9474774fccf83e87928","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"aeb369ef914a9e33e19aea85cf93cac3","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"fcd63a512ad8246cd86e71abbaaf9fbd","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"c08ab56f3415cd7eb0bcedc380a2371b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"42afb2461f6c63587b597e5207b3865b","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Tyzzerella",NA
"74ad92211c23f6394515aec59f25fa53","d__Bacteria"," p__Pseudomonadota"," c__Gammaproteobacteria"," o__Burkholderiales"," f__Sutterellaceae"," g__Incertae_Sedis",NA
"4a9e9ab5fcce7f2c96b880e4f7082c53","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Oscillospirales"," f__Ruminococcaceae",NA,NA
"7434c9d803d5d708cfe7aa4dab9a9855","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Oscillospirales"," f__Ruminococcaceae"," g__DTU089",NA
"11298396ef1df1f7fb628d6c460149fd","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Oscillospirales"," f__Ruminococcaceae",NA,NA
"57aa64d93f1603c7f368dde55c5567db","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
"394c3469251413382a4292dfacac4b39","d__Bacteria"," p__Bacillota"," c__Clostridia"," o__Lachnospirales"," f__Lachnospiraceae"," g__Coprococcus",NA
